payment_id,ticket_id,payment_method,status,payment_date
6644,282486,,Completed,44571.24518
6645,64980,MO BILE MONEY,fa iled,44971.08626
6646,20151,Credit Card,Pending,44469.66066
6647,48156,ba nk transfer,Pending,45139.36071
6648,185982,,Failed,45434.22544
6649,43173,Credit Card,,44042.85074
6650,127954,BA NK TRANSFER,Completed,46007.06823
6651,191081,Debit Card,Failed,44205.7945
6652,277551,Credit Card,FA ILED,45168.65626
6653,131980,Bank Transfer,Completed,45344.84038
6654,56574,Credit Card,,44005.00119
6655,144407,Mobile Money,Failed,45253.95098
6656,1836,Debit Card,PE NDING,45732.85974
6657,95817,Credit Card,failed,44381.05213
6658,179415,Credit Card,Pending,45662.89238
6659,23284,de bit card,Failed,44730.78836
6660,103536,DEBIT CARD,failed,45334.18794
6661,74422,Debit Card,Completed,44202.30743
6662,39383,Bank Transfer,Failed,44806.47062
6663,260409,MOBILE MONEY,Pending,45489.4055
6664,163734,CR EDIT CARD,Pending,44427.95772
6665,82727,,Pending,45200.13921
6666,133215,,Pending,43985.17737
6667,165532,Mobile Money,fa iled,45629.21865
6668,66674,,Failed,44910.45734
6669,284587,Debit Card,FAILED,44858.49584
6670,18631,Debit Card,,45841.79967
6671,89587,Credit Card,Pending,46016.06811
6672,52732,Debit Card,Completed,45803.926
6673,272955,Mobile Money,Pending,45889.12948
6674,223156,PayPal,completed,44728.55001
6675,130527,,Failed,45655.47938
6676,30676,Bank Transfer,,45785.96478
6677,218631,,,45493.58613
6678,249213,Credit Card,Completed,45644.55308
6679,118637,,Pending,45000.3998
6680,192195,BA NK TRANSFER,co mpleted,45993.48893
6681,197809,,,44762.60824
6682,166164,PayPal,Completed,43898.02292
6683,269880,Debit Card,pending,45024.17227
6684,17490,mo bile money,,44830.07674
6685,129361,Credit Card,Failed,45436.49817
6686,272555,,Pending,44103.33037
6687,224079,debit card,COMPLETED,45680.29192
6688,290253,PayPal,Completed,45590.40868
6689,223217,PA YPAL,fa iled,45651.57163
6690,60147,mobile money,fa iled,44229.67229
6691,191752,Bank Transfer,Pending,45809.61918
6692,8236,,,45640.42361
6693,250598,Credit Card,Completed,44653.25528
6694,272369,Bank Transfer,co mpleted,44695.15774
6695,249866,Bank Transfer,Failed,44877.1949
6696,94375,PayPal,Failed,44371.84479
6697,157221,,,45069.65086
6698,256045,,PE NDING,44365.82502
6699,194525,credit card,,45259.61797
6700,98063,Credit Card,co mpleted,44173.84887
6701,236964,Bank Transfer,,44097.50105
6702,278669,PayPal,,45123.39534
6703,195846,Credit Card,completed,45643.10568
6704,230971,Debit Card,pending,45491.86469
6705,155625,PayPal,,44927.44781
6706,57371,PayPal,completed,45470.45456
6707,56416,Credit Card,Completed,45047.85961
6708,183651,PayPal,Failed,44133.79641
6709,299209,ba nk transfer,,45823.27402
6710,151792,pa ypal,Pending,45943.23401
6711,87203,cr edit card,Completed,44757.20656
6712,92796,DEBIT CARD,Failed,43996.36699
6713,225204,Credit Card,,45806.46277
6714,38564,Debit Card,FA ILED,45702.23468
6715,94046,,Pending,44675.17464
6716,8357,MOBILE MONEY,FAILED,44054.77279
6717,19444,Credit Card,Pending,45204.89589
6718,214914,Debit Card,,45392.60583
6719,109839,mo bile money,,44364.69866
6720,258605,CR EDIT CARD,Pending,44534.42939
6721,136132,Credit Card,completed,43862.84446
6722,244678,Credit Card,,45537.4503
6723,97723,PayPal,Completed,44233.52685
6724,217016,Credit Card,Completed,45388.27106
6725,297165,PayPal,Failed,44834.57866
6726,27976,DE BIT CARD,Completed,45637.08258
6727,87574,,Completed,45036.12286
6728,173838,,Completed,45828.84264
6729,198696,PayPal,Completed,45565.94312
6730,44875,PAYPAL,Completed,45349.71472
6731,219680,,,44469.42213
6732,216135,Credit Card,Pending,45419.29297
6733,296085,Bank Transfer,,45180.10611
6734,201693,mobile money,,45220.08647
6735,24217,Mobile Money,Completed,45444.21111
6736,228362,Credit Card,Failed,45615.34258
6737,196092,Bank Transfer,Completed,44412.39686
6738,288474,MOBILE MONEY,PE NDING,45063.19233
6739,298122,,Failed,45242.1506
6740,215922,Debit Card,Failed,44612.35618
6741,256222,Credit Card,,45975.69528
6742,51976,Bank Transfer,fa iled,45120.48724
6743,32147,Mobile Money,Completed,45357.0613
6744,46524,Mobile Money,Completed,45187.80175
6745,2403,Credit Card,pe nding,43968.23194
6746,295186,,,44827.77619
6747,34868,PayPal,CO MPLETED,45685.02988
6748,146492,,,45377.62321
6749,59187,Mobile Money,Failed,44077.89313
6750,80674,PayPal,,45401.40991
6751,151366,paypal,Pending,44319.1784
6752,248577,Mobile Money,co mpleted,45934.3924
6753,19209,PayPal,PENDING,45078.20738
6754,135482,Credit Card,Pending,45588.41948
6755,267341,Mobile Money,pe nding,44928.5674
6756,267875,Debit Card,Pending,45519.53895
6757,38442,Credit Card,,44255.11414
6758,164514,Debit Card,Failed,44494.82734
6759,254660,Credit Card,Pending,45826.67505
6760,183475,Mobile Money,Failed,45479.48263
6761,18076,,,44333.38429
6762,96366,Debit Card,COMPLETED,44079.57027
6763,11127,,Pending,44542.20996
6764,207908,Bank Transfer,,45041.11334
6765,164650,Mobile Money,,44540.1741
6766,89225,Debit Card,Pending,44437.26196
6767,140769,MOBILE MONEY,Completed,44022.67445
6768,201822,Debit Card,Failed,45522.77727
6769,20261,,,44930.65055
6770,184971,,,45272.40866
6771,217344,PayPal,co mpleted,44970.09821
6772,185480,Mobile Money,fa iled,45428.7359
6773,98066,,completed,45453.9257
6774,15386,Bank Transfer,Failed,45585.67064
6775,138457,mo bile money,Failed,44414.70853
6776,94981,,,43974.96533
6777,7824,Mobile Money,failed,45918.68116
6778,279179,paypal,Pending,45123.3356
6779,241281,Credit Card,Pending,45854.99426
6780,196464,PayPal,completed,44759.15904
6781,24174,DEBIT CARD,PENDING,44752.85132
6782,111319,PAYPAL,,45075.33721
6783,266971,Mobile Money,Pending,45169.65438
6784,92047,MOBILE MONEY,Failed,45341.88573
6785,213660,Debit Card,,46006.56479
6786,203410,paypal,,43920.91252
6787,77060,DE BIT CARD,Pending,44754.30024
6788,127964,Mobile Money,CO MPLETED,45017.03661
6789,208515,Credit Card,pending,45101.21846
6790,109865,,,44512.34662
6791,222016,PayPal,,45854.50204
6792,257799,Credit Card,CO MPLETED,44447.97294
6793,259732,Mobile Money,,45504.07705
6794,143309,Bank Transfer,Failed,45299.20113
6795,170267,CR EDIT CARD,failed,44125.83586
6796,95406,MO BILE MONEY,Failed,44276.15457
6797,140460,PayPal,Failed,45067.15341
6798,116580,PayPal,co mpleted,43850.96508
6799,2342,,completed,45265.99629
6800,105551,MO BILE MONEY,Pending,45952.49433
6801,131881,Mobile Money,CO MPLETED,45285.33084
6802,41685,,Failed,44177.20246
6803,213638,PayPal,Completed,45745.79293
6804,61137,PA YPAL,co mpleted,45470.24047
6805,251303,PayPal,,45237.73845
6806,7945,PAYPAL,Completed,44517.00033
6807,176845,,,44776.94581
6808,53643,,Pending,44047.84096
6809,28140,Debit Card,,43882.28432
6810,88782,Mobile Money,,44219.84443
6811,227732,Credit Card,Pending,44629.03472
6812,174752,de bit card,Pending,45640.98842
6813,18059,debit card,Pending,44232.9882
6814,282526,MO BILE MONEY,co mpleted,45294.96635
6815,253118,Bank Transfer,PE NDING,45146.74235
6816,135853,DEBIT CARD,Completed,44521.88342
6817,127647,Credit Card,Pending,44753.33698
6818,9508,Credit Card,,44496.71718
6819,198775,Mobile Money,,45453.65825
6820,188117,,Failed,43986.68633
6821,50791,,Pending,45449.31049
6822,113371,debit card,Pending,45246.62662
6823,121105,Bank Transfer,Failed,44478.38309
6824,147939,Mobile Money,Completed,44827.15459
6825,87840,cr edit card,,44144.9942
6826,93878,,fa iled,44687.50539
6827,60377,credit card,Failed,45599.48746
6828,257203,Credit Card,,45701.58202
6829,298114,CR EDIT CARD,Pending,44942.80729
6830,70412,,Failed,46002.2402
6831,267845,Debit Card,Failed,44985.03907
6832,116784,,Failed,45537.37091
6833,168143,Bank Transfer,Pending,44478.3309
6834,154982,PayPal,,45815.81668
6835,111905,Bank Transfer,Failed,45095.91509
6836,286299,,,45184.87514
6837,135276,Bank Transfer,Pending,45384.5211
6838,46505,CR EDIT CARD,PENDING,45717.58489
6839,138303,PayPal,,45542.96261
6840,199663,Bank Transfer,,43923.55398
6841,285706,Bank Transfer,Completed,43933.73457
6842,119497,PayPal,co mpleted,45390.85552
6843,110528,Debit Card,COMPLETED,45078.26146
6844,150223,Debit Card,Failed,44486.97134
6845,171406,pa ypal,Failed,44572.48237
6846,51653,Bank Transfer,Pending,45556.58162
6847,242319,pa ypal,Pending,45259.27683
6848,172921,mo bile money,,45770.76408
6849,62610,PayPal,CO MPLETED,45000.15834
6850,170827,Debit Card,Failed,45627.1417
6851,145653,PayPal,Failed,44667.56795
6852,119967,PA YPAL,Completed,44546.38563
6853,204083,,,45641.16323
6854,184463,Bank Transfer,,45653.09431
6855,43099,CR EDIT CARD,,45973.94011
6856,106383,Credit Card,Pending,43979.2075
6857,22463,Credit Card,CO MPLETED,45779.86442
6858,172739,cr edit card,Failed,45112.22263
6859,31962,Debit Card,Completed,43911.49316
6860,28083,Bank Transfer,Failed,45369.43153
6861,253231,PA YPAL,Failed,44015.69328
6862,298459,DE BIT CARD,Completed,44835.22943
6863,286635,MO BILE MONEY,FA ILED,43858.92853
6864,252184,Credit Card,pending,43887.22925
6865,234416,Credit Card,,45887.38842
6866,36537,Credit Card,,45739.07871
6867,268797,PayPal,Completed,45117.72988
6868,33314,Debit Card,Failed,45294.58282
6869,83132,,PENDING,44820.9426
6870,118915,Debit Card,Failed,45162.2095
6871,187568,PayPal,Completed,44060.42921
6872,191583,Debit Card,Failed,44416.45293
6873,254081,mo bile money,,43873.20505
6874,221666,pa ypal,Completed,45287.67098
6875,194652,Bank Transfer,,44929.11055
6876,101285,,,44822.14447
6877,143784,Credit Card,,43906.32773
6878,45832,paypal,Pending,44881.64464
6879,45799,Debit Card,,44711.58757
6880,275312,Mobile Money,Pending,44041.07949
6881,143289,Debit Card,pending,44841.32566
6882,168737,mobile money,failed,45255.83025
6883,165989,MO BILE MONEY,Failed,44513.31953
6884,268756,CR EDIT CARD,Completed,45140.61963
6885,88612,,Completed,45883.94584
6886,67481,CREDIT CARD,,44975.77663
6887,184993,,Pending,43992.10144
6888,67547,mo bile money,COMPLETED,44199.10659
6889,96428,PAYPAL,,44266.808
6890,41984,MOBILE MONEY,,44353.43693
6891,258908,Debit Card,Completed,43900.87986
6892,148171,BANK TRANSFER,Pending,44639.9093
6893,290049,PayPal,Failed,45780.39277
6894,220245,Debit Card,Pending,44119.01935
6895,35431,Bank Transfer,Failed,45042.705
6896,257594,Debit Card,Failed,44667.98026
6897,78172,PayPal,PE NDING,43916.90881
6898,96835,pa ypal,Pending,45053.59084
6899,283867,PayPal,Failed,45698.83255
6900,286687,BANK TRANSFER,,45480.23139
6901,117349,PAYPAL,CO MPLETED,45529.37028
6902,135000,DEBIT CARD,Completed,45036.87013
6903,53567,Mobile Money,Completed,44480.33551
6904,138199,Bank Transfer,,45145.94057
6905,79449,Mobile Money,,43975.35964
6906,243242,CREDIT CARD,,45788.22007
6907,168116,,,45132.27655
6908,73689,Mobile Money,Completed,44978.39596
6909,185503,paypal,COMPLETED,45014.938
6910,203899,Mobile Money,Pending,44889.01608
6911,62504,Credit Card,Pending,45078.52586
6912,153225,Credit Card,Failed,45364.07309
6913,149501,pa ypal,,45344.99631
6914,127754,Debit Card,Completed,44037.32832
6915,253276,Bank Transfer,completed,44788.68707
6916,298344,DE BIT CARD,completed,45815.82331
6917,4729,MOBILE MONEY,,43852.01556
6918,200094,PayPal,Completed,45827.20966
6919,141215,PayPal,Pending,45462.31578
6920,21754,PA YPAL,Completed,44838.82777
6921,65066,PayPal,,45699.72258
6922,185303,PayPal,Completed,44774.82975
6923,82611,Mobile Money,,44757.68045
6924,113377,PayPal,Pending,44514.44164
6925,197107,Bank Transfer,Completed,44032.49044
6926,7167,Mobile Money,Failed,45188.23762
6927,226096,,PE NDING,45186.72481
6928,110174,CR EDIT CARD,Completed,45538.51709
6929,257536,PayPal,Failed,45701.53849
6930,19430,debit card,Pending,44727.67066
6931,53911,PA YPAL,failed,44307.6435
6932,39793,PayPal,Pending,45281.351
6933,61618,Mobile Money,Pending,45762.03683
6934,91741,mobile money,,45863.05774
6935,189394,Debit Card,,44400.57995
6936,19465,Debit Card,Pending,45417.055
6937,94591,Debit Card,COMPLETED,44593.11369
6938,134217,Debit Card,FA ILED,43929.68718
6939,43147,Mobile Money,fa iled,45256.39515
6940,22831,Bank Transfer,,45552.89025
6941,270061,Debit Card,Completed,44156.50119
6942,69692,DEBIT CARD,PE NDING,44109.9273
6943,197070,,,45712.24091
6944,213440,Debit Card,Failed,45820.94858
6945,6620,mobile money,Completed,45965.13651
6946,194507,pa ypal,PENDING,44031.39822
6947,24219,Debit Card,,44967.79855
6948,27424,Credit Card,Pending,44729.49383
6949,298778,Credit Card,Pending,45442.45978
6950,294927,Credit Card,,44120.09776
6951,139180,,Pending,44079.51601
6952,4365,Bank Transfer,Failed,45386.30403
6953,103331,Credit Card,Pending,44093.41892
6954,145487,,,45434.68288
6955,249820,PAYPAL,Failed,44199.99155
6956,47867,Bank Transfer,Completed,44319.47483
6957,14985,Bank Transfer,completed,44566.30377
6958,126415,Debit Card,,45640.39973
6959,219605,BANK TRANSFER,Completed,45201.81165
6960,105580,Mobile Money,CO MPLETED,45614.35862
6961,285832,Credit Card,COMPLETED,44600.48805
6962,102119,Credit Card,,44304.04151
6963,47297,Credit Card,Completed,44562.65338
6964,100205,Mobile Money,Failed,44979.62139
6965,259031,PayPal,Failed,44213.95731
6966,292730,Credit Card,,45196.79245
6967,139388,PayPal,Failed,45621.30835
6968,233052,Credit Card,Completed,45123.80061
6969,72782,Debit Card,Failed,45961.14477
6970,292027,,,45947.88972
6971,195385,Debit Card,Failed,45491.47575
6972,45390,Credit Card,,45925.24289
6973,276506,Debit Card,FA ILED,44012.08413
6974,152141,de bit card,Failed,45458.70206
6975,298310,Debit Card,Pending,45734.70623
6976,293080,Credit Card,Pending,45590.88848
6977,41836,Debit Card,Pending,44331.21959
6978,5204,Debit Card,Failed,45219.08443
6979,135792,Debit Card,Completed,43991.75607
6980,150270,debit card,,45612.05282
6981,290819,Mobile Money,,44844.38798
6982,268898,Bank Transfer,,45303.72283
6983,260949,Credit Card,Failed,44221.83311
6984,294591,Credit Card,Failed,44167.13148
6985,290315,Bank Transfer,,45293.50658
6986,87353,,Failed,45175.63134
6987,240065,de bit card,,44835.78102
6988,264876,PayPal,,44799.02486
6989,183353,mo bile money,Failed,45255.36252
6990,48042,Credit Card,,44608.00563
6991,54343,,Completed,45660.15795
6992,167846,mo bile money,pe nding,44162.04311
6993,221370,,Failed,44112.60559
6994,297284,,,44968.27291
6995,284545,CREDIT CARD,Completed,45061.41823
6996,285597,Credit Card,Pending,44306.10917
6997,292642,,,44211.59612
6998,141510,PayPal,Failed,45095.40769
6999,278547,bank transfer,Completed,45178.00278
7000,170432,,Failed,45629.22925
7001,49684,,,45781.15341
7002,366,Credit Card,failed,44063.40608
7003,206680,Debit Card,Pending,44248.08411
7004,227334,PayPal,,45136.4453
7005,51213,DE BIT CARD,,44717.48692
7006,160426,Mobile Money,Completed,43965.22817
7007,214548,Credit Card,Pending,43829.99598
7008,21719,PayPal,Completed,45447.82263
7009,176993,PayPal,PE NDING,44818.6742
7010,17545,DE BIT CARD,Pending,44189.52909
7011,16359,Bank Transfer,Pending,44447.00589
7012,235671,PayPal,Completed,45505.45869
7013,82010,Bank Transfer,,44053.97373
7014,2273,CREDIT CARD,,45523.10343
7015,169328,Mobile Money,Completed,45387.05997
7016,20161,CREDIT CARD,,45809.02542
7017,52554,Bank Transfer,,44844.02974
7018,238486,,FAILED,45706.16636
7019,60599,Credit Card,PENDING,45202.44566
7020,290178,PayPal,pending,44614.97729
7021,216207,,PENDING,44605.63827
7022,172075,Debit Card,failed,45849.38643
7023,98448,,CO MPLETED,44397.9762
7024,260064,Debit Card,Completed,45882.27167
7025,76667,PayPal,,44503.19988
7026,158456,,,43872.97095
7027,151691,mobile money,Failed,45751.30456
7028,10834,Bank Transfer,Pending,45511.25514
7029,10656,Bank Transfer,Pending,44731.28402
7030,21205,Bank Transfer,COMPLETED,44235.08444
7031,92245,PA YPAL,,43890.32044
7032,103710,mobile money,CO MPLETED,44087.2712
7033,145108,Mobile Money,Pending,45608.87384
7034,12391,PayPal,CO MPLETED,45859.45355
7035,109323,Credit Card,Pending,44518.27495
7036,130227,,Failed,44978.53962
7037,228423,BANK TRANSFER,PENDING,45842.84743
7038,26764,MOBILE MONEY,,45207.17922
7039,25690,Bank Transfer,Failed,44612.31136
7040,79817,Bank Transfer,CO MPLETED,45468.9468
7041,158213,Debit Card,Pending,45181.08257
7042,235514,Bank Transfer,,46002.53739
7043,222104,Mobile Money,failed,45786.45857
7044,185642,,Pending,44427.56898
7045,281833,PayPal,,43910.24672
7046,110413,Credit Card,,45665.90396
7047,101939,Bank Transfer,CO MPLETED,44189.86531
7048,77338,Credit Card,PE NDING,44595.0264
7049,268732,PayPal,pending,45325.85288
7050,272937,bank transfer,,45910.88827
7051,149020,MOBILE MONEY,,43935.11877
7052,242983,DE BIT CARD,Failed,45623.13704
7053,124944,Debit Card,,45942.52383
7054,68622,Debit Card,,45476.30108
7055,275334,Mobile Money,,45086.90038
7056,207643,Bank Transfer,,44254.80186
7057,205613,Bank Transfer,Failed,44802.61367
7058,142557,credit card,,45981.71879
7059,295202,Mobile Money,pe nding,45535.98454
7060,74446,,Completed,45501.61161
7061,89615,CREDIT CARD,Failed,44583.38509
7062,239525,Mobile Money,pending,45385.13534
7063,107415,Mobile Money,Pending,43976.68253
7064,59781,,Completed,45288.31626
7065,199755,Credit Card,Failed,44064.83474
7066,251189,Credit Card,Completed,44487.51622
7067,173456,PayPal,,44910.27457
7068,74890,PayPal,completed,44308.04347
7069,89799,paypal,Failed,43999.99583
7070,219317,Bank Transfer,pe nding,44278.98621
7071,239790,Mobile Money,Failed,45272.75695
7072,271529,Mobile Money,completed,45915.99124
7073,100295,bank transfer,,45125.12873
7074,210685,Credit Card,Failed,45338.89304
7075,27420,CREDIT CARD,Completed,44118.35913
7076,250174,PayPal,COMPLETED,44061.25257
7077,159488,Credit Card,,43884.63468
7078,45206,Bank Transfer,,45671.09386
7079,34466,,Pending,45111.75751
7080,293809,mobile money,,45088.45624
7081,223786,Credit Card,,45182.79656
7082,179868,Credit Card,Completed,44939.50943
7083,214921,,Completed,43948.7278
